RequestComplaintID,RCode,RCodeDescription,EHS,section,TakenBy,Method,Duplicate,EstID,oss_id,RequestDate,ResolvedDate,NextInspDate,IsCityorCounty,Status,RequestType,IsFollowUp,OwnerType,PersonOrPremiseZip,ComplaintantZip,OwnerZip,ObjectId
703263,834,DISASTER/EMERGENCY SERVICE,77,0,PR/MR,OTHER,NO,,,2020/08/06 04:00:00+00,,,COUNTY,RESOLVED,COMPLAINT,,,40245,,,15768
703269,834,DISASTER/EMERGENCY SERVICE,8,0,LMH,CITY CALL,NO,,,2020/08/06 04:00:00+00,2020/08/31 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40215,,,15769
703270,834,DISASTER/EMERGENCY SERVICE,2,0,LMH,CITY CALL,NO,,,2020/08/06 04:00:00+00,2020/08/13 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40205,,,15770
703273,834,DISASTER/EMERGENCY SERVICE,110,0,acc/las,CITY CALL,YES,104023,,2020/08/06 04:00:00+00,2020/08/19 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40219,,,15771
703274,834,DISASTER/EMERGENCY SERVICE,1306,0,acc/las,CITY CALL,YES,35998,,2020/08/06 04:00:00+00,2020/08/10 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40299,,,15772
703275,834,DISASTER/EMERGENCY SERVICE,1306,0,acc/las,CITY CALL,YES,58771,,2020/08/06 04:00:00+00,2020/08/10 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40220,,,15773
703276,834,DISASTER/EMERGENCY SERVICE,6746,0,acc/las,CITY CALL,YES,109197,,2020/08/06 04:00:00+00,2020/08/07 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40215,,,15774
703277,834,DISASTER/EMERGENCY SERVICE,1306,0,acc/las,CITY CALL,YES,94722,,2020/08/06 04:00:00+00,2020/08/10 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40222,,,15775
703278,834,DISASTER/EMERGENCY SERVICE,107,0,acc/las,CITY CALL,YES,85493,,2020/08/06 04:00:00+00,2020/08/11 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40210,,,15776
703279,834,DISASTER/EMERGENCY SERVICE,110,0,acc/las,CITY CALL,YES,44344,,2020/08/06 04:00:00+00,2020/08/24 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40213,,,15777
703280,834,DISASTER/EMERGENCY SERVICE,107,0,acc/las,CITY CALL,YES,78298,,2020/08/06 04:00:00+00,2020/08/11 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40216,,,15778
703281,834,DISASTER/EMERGENCY SERVICE,107,0,acc/las,CITY CALL,YES,107586,,2020/08/06 04:00:00+00,2020/08/11 00:00:00,,COUNTY,RESOLVED,REQUEST,,,40211,,,15779
703282,834,DISASTER/EMERGENCY SERVICE,5265,0,acc/las,CITY CALL,YES,107600,,2020/08/06 04:00:00+00,2020/08/10 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40215,,,15780
703283,834,DISASTER/EMERGENCY SERVICE,6746,0,acc/las,CITY CALL,YES,65089,,2020/08/06 04:00:00+00,2020/08/10 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40213,,,15781
703284,834,DISASTER/EMERGENCY SERVICE,1306,0,acc/las,CITY CALL,YES,106615,,2020/08/06 04:00:00+00,2020/08/12 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40299,,,15782
703285,834,DISASTER/EMERGENCY SERVICE,110,0,acc/las,CITY CALL,YES,103573,,2020/08/06 04:00:00+00,2020/08/31 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40118,,,15783
703485,834,DISASTER/EMERGENCY SERVICE,107,0,acc/las,CITY CALL,YES,32553,,2020/08/08 04:00:00+00,2020/08/18 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40217,,,15784
703486,697,RABIES,0,0,,,NO,,,2020/08/11 04:00:00+00,2020/08/11 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40220,,,15785
703298,697,RABIES,8,0,,,NO,,,2020/08/07 04:00:00+00,2020/08/17 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40214,,40214,15786
703385,697,RABIES,3,0,,,NO,,,2020/08/10 04:00:00+00,2020/08/17 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40243,,40243,15787
702901,834,DISASTER/EMERGENCY SERVICE,5264,0,acc/las,CITY CALL,YES,51013,,2020/08/03 04:00:00+00,2020/08/15 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40205,,,15788
703566,605,FOOD SERVICE ESTABLISHMENT,105,0,KBK,CITY CALL,NO,99557,,2020/08/12 04:00:00+00,2020/08/13 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40218,,,15789
703386,697,RABIES,6702,0,,,NO,,,2020/08/10 04:00:00+00,2020/08/28 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40272,,40272,15790
702902,834,DISASTER/EMERGENCY SERVICE,1306,0,acc/las,CITY CALL,YES,60633,,2020/08/03 04:00:00+00,2020/08/05 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40299,,,15791
703487,697,RABIES,0,0,,,YES,,,2020/08/11 04:00:00+00,2020/08/11 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40204,,,15792
703300,834,DISASTER/EMERGENCY SERVICE,8,0,LMH,CITY CALL,NO,,,2020/08/07 04:00:00+00,2020/09/03 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40272,,,15793
703567,834,DISASTER/EMERGENCY SERVICE,110,0,KBK,OTHER,NO,67329,,2020/08/12 04:00:00+00,2020/08/13 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40219,,,15794
703387,697,RABIES,8,0,,,NO,,,2020/08/10 04:00:00+00,2020/11/02 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40258,,40258,15795
702903,834,DISASTER/EMERGENCY SERVICE,109,0,acc/las,CITY CALL,YES,86553,,2020/08/03 04:00:00+00,2020/08/05 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40272,,,15796
703488,697,RABIES,0,0,,,YES,,,2020/08/11 04:00:00+00,2020/08/11 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40026,,,15797
703301,834,DISASTER/EMERGENCY SERVICE,8,0,LMH,CITY CALL,NO,,,2020/08/07 04:00:00+00,2020/09/17 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40272,,,15798
703569,834,DISASTER/EMERGENCY SERVICE,110,0,KBK,CITY CALL,NO,94245,,2020/08/12 04:00:00+00,2020/08/12 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40219,,,15799
703388,697,RABIES,6,0,,,NO,,,2020/08/10 04:00:00+00,2020/08/20 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40222,,40222,15800
702904,834,DISASTER/EMERGENCY SERVICE,105,0,acc/las,CITY CALL,YES,34272,,2020/08/03 04:00:00+00,2020/08/03 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40218,,,15801
703489,697,RABIES,0,0,,,YES,,,2020/08/11 04:00:00+00,2020/08/11 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40342,,,15802
703302,834,DISASTER/EMERGENCY SERVICE,7,0,MDR,CITY CALL,NO,,,2020/08/07 04:00:00+00,2020/08/20 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40213,,,15803
703570,834,DISASTER/EMERGENCY SERVICE,110,0,KBK,CITY CALL,NO,42931,,2020/08/12 04:00:00+00,2020/08/27 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40219,,,15804
703394,697,RABIES,8,0,,,NO,,,2020/08/10 04:00:00+00,2020/11/02 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40215,,40215,15805
702906,834,DISASTER/EMERGENCY SERVICE,107,0,acc/las,CITY CALL,YES,78390,,2020/08/03 04:00:00+00,2020/08/24 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40212,,,15806
703490,697,RABIES,0,0,,,NO,,,2020/08/11 04:00:00+00,2020/08/11 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40206,,,15807
703303,834,DISASTER/EMERGENCY SERVICE,5,0,LMH,CITY CALL,NO,,,2020/08/07 04:00:00+00,2020/08/11 00:00:00,,COUNTY,RESOLVED,FEE,,,40203,,,15808
703571,834,DISASTER/EMERGENCY SERVICE,110,0,KBK,CITY CALL,NO,63302,,2020/08/12 04:00:00+00,2020/08/17 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40214,,,15809
703400,697,RABIES,8,0,,,NO,,,2020/08/10 04:00:00+00,2020/08/18 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40229,,40229,15810
702908,834,DISASTER/EMERGENCY SERVICE,6746,0,acc/las,CITY CALL,YES,97107,,2020/08/03 04:00:00+00,2020/08/10 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40223,,,15811
702909,834,DISASTER/EMERGENCY SERVICE,107,0,acc/las,CITY CALL,YES,33398,,2020/08/03 04:00:00+00,2020/08/07 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40216,,,15812
702910,834,DISASTER/EMERGENCY SERVICE,6746,0,acc/las,CITY CALL,YES,34680,,2020/08/03 04:00:00+00,2020/08/10 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40243,,,15813
702911,834,DISASTER/EMERGENCY SERVICE,1306,0,acc/las,CITY CALL,YES,105983,,2020/08/03 04:00:00+00,2020/08/06 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40213,,,15814
702912,625,MOBILE HOME/REC VEHICLE PARKS,6,0,,,NO,99867,,2020/07/28 04:00:00+00,2020/09/11 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40214,,,15815
702913,605,FOOD SERVICE ESTABLISHMENT,109,0,lmh/las,PHONE CALL,YES,104463,,2020/08/04 04:00:00+00,2020/08/05 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40258,,,15816
702914,834,DISASTER/EMERGENCY SERVICE,110,0,rs/las,PHONE CALL,YES,55029,,2020/08/04 04:00:00+00,2020/08/21 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40229,,,15817
702915,834,DISASTER/EMERGENCY SERVICE,103,0,acc/las,CITY CALL,YES,,,2020/08/03 04:00:00+00,2020/08/13 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40207,,,15818
702916,834,DISASTER/EMERGENCY SERVICE,5264,0,acc/las,CITY CALL,YES,107582,,2020/08/03 04:00:00+00,2020/08/13 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40207,,,15819
702917,834,DISASTER/EMERGENCY SERVICE,110,0,acc/las,CITY CALL,YES,106117,,2020/08/04 04:00:00+00,2020/08/26 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40229,,,15820
702918,834,DISASTER/EMERGENCY SERVICE,5264,0,acc/las,CITY CALL,YES,58541,,2020/08/04 04:00:00+00,2020/08/13 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40204,,,15821
702919,834,DISASTER/EMERGENCY SERVICE,5,0,acc/las,CITY CALL,YES,,,2020/08/04 04:00:00+00,2020/08/05 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40209,,,15822
702920,834,DISASTER/EMERGENCY SERVICE,109,0,acc/las,CITY CALL,YES,74363,,2020/08/04 04:00:00+00,2020/08/05 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40214,,,15823
702921,834,DISASTER/EMERGENCY SERVICE,1306,0,acc/las,CITY CALL,YES,105983,,2020/08/04 04:00:00+00,2020/08/06 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40213,,,15824
702922,834,DISASTER/EMERGENCY SERVICE,110,0,acc/las,CITY CALL,YES,82305,,2020/08/04 04:00:00+00,2020/08/05 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40229,,,15825
702923,834,DISASTER/EMERGENCY SERVICE,107,0,acc/las,CITY CALL,YES,85493,,2020/08/04 04:00:00+00,2020/08/07 00:00:00,,,RESOLVED,COMPLAINT,,,40210,,,15826
702924,834,DISASTER/EMERGENCY SERVICE,6746,0,acc/las,CITY CALL,YES,71013,,2020/08/04 04:00:00+00,2020/08/05 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40219,,,15827
702925,834,DISASTER/EMERGENCY SERVICE,6746,0,acc/las,CITY CALL,YES,106746,,2020/08/04 04:00:00+00,2020/08/05 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40219,,,15828
702926,834,DISASTER/EMERGENCY SERVICE,110,0,acc/las,CITY CALL,YES,91494,,2020/08/04 04:00:00+00,2020/08/27 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40219,,,15829
702927,834,DISASTER/EMERGENCY SERVICE,107,0,acc/las,CITY CALL,YES,85959,,2020/08/04 04:00:00+00,2020/08/07 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40211,,,15830
702928,834,DISASTER/EMERGENCY SERVICE,5265,0,acc/las,CITY CALL,YES,96434,,2020/08/04 04:00:00+00,2020/08/05 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40208,,,15831
702929,834,DISASTER/EMERGENCY SERVICE,5265,0,acc/las,CITY CALL,YES,30337,,2020/08/04 04:00:00+00,2020/08/05 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40215,,,15832
702930,834,DISASTER/EMERGENCY SERVICE,109,0,acc/las,CITY CALL,YES,33905,,2020/08/04 04:00:00+00,2020/08/05 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40258,,,15833
702931,834,DISASTER/EMERGENCY SERVICE,5265,0,acc/las,CITY CALL,YES,34119,,2020/08/04 04:00:00+00,2020/08/05 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40215,,,15834
702937,697,RABIES,8,0,,,NO,,,2020/08/05 04:00:00+00,2020/08/14 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40214,,40214,15835
702938,697,RABIES,0,0,,,NO,,,2020/08/05 04:00:00+00,2020/08/05 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40291,,,15836
702939,834,DISASTER/EMERGENCY SERVICE,109,0,KM,OTHER,YES,98529,,2020/08/05 04:00:00+00,2020/08/05 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40258,,,15837
702940,834,DISASTER/EMERGENCY SERVICE,8,0,LMH,CITY CALL,NO,,,2020/08/05 04:00:00+00,2020/08/31 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40215,,,15838
702941,834,DISASTER/EMERGENCY SERVICE,2,0,LMH,CITY CALL,NO,,,2020/08/05 04:00:00+00,2020/08/14 00:00:00,2020/08/13 00:00:00,COUNTY,RESOLVED,COMPLAINT,,,40205,,,15839
702942,834,DISASTER/EMERGENCY SERVICE,7,0,RS,OTHER,NO,,,2020/08/04 04:00:00+00,2020/08/24 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40217,,,15840
702943,697,RABIES,3,0,,,NO,,,2020/08/05 04:00:00+00,2020/08/14 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40023,,40023,15841
702947,834,DISASTER/EMERGENCY SERVICE,5,0,RS,OTHER,NO,,,2020/08/04 04:00:00+00,2020/08/11 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40213,,,15842
702948,636,MOLD,0,3,MDR,OTHER,NO,,,2020/08/03 04:00:00+00,,,COUNTY,RESOLVED,COMPLAINT,,,40202,,,15843
702963,834,DISASTER/EMERGENCY SERVICE,1297,0,KBK,CITY CALL,YES,32905,,2020/08/04 04:00:00+00,2020/08/05 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40209,,,15844
702966,834,DISASTER/EMERGENCY SERVICE,106,0,KBK,CITY CALL,YES,99287,,2020/08/04 04:00:00+00,2020/08/05 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40207,,,15845
702967,834,DISASTER/EMERGENCY SERVICE,2,0,MDR,CITY CALL,NO,,,2020/08/03 04:00:00+00,2020/08/28 00:00:00,2020/08/14 00:00:00,COUNTY,RESOLVED,COMPLAINT,,,40205,,,15846
702968,834,DISASTER/EMERGENCY SERVICE,1306,0,KBK,CITY CALL,YES,80096,,2020/08/04 04:00:00+00,2020/08/05 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40222,,,15847
702971,834,DISASTER/EMERGENCY SERVICE,104,0,KBK,CITY CALL,YES,104229,,2020/08/04 04:00:00+00,2020/08/10 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40059,,,15848
703491,691,WASTE WATER TREATMENT PLANT,8,0,,,NO,,,2020/08/04 04:00:00+00,2021/04/09 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40214,,,15849
703492,697,RABIES,0,0,,,YES,,,2020/08/11 04:00:00+00,2020/08/11 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40047,,,15850
703304,834,DISASTER/EMERGENCY SERVICE,6,0,LMH,CITY CALL,NO,,,2020/08/07 04:00:00+00,2020/09/18 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40222,,,15851
703402,697,RABIES,8,0,,,NO,,,2020/08/10 04:00:00+00,2020/08/17 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40228,,40228,15852
703575,834,DISASTER/EMERGENCY SERVICE,109,0,,CITY CALL,NO,,,2020/08/12 04:00:00+00,2020/08/28 00:00:00,2020/08/21 00:00:00,COUNTY,RESOLVED,COMPLAINT,,,40272,,,15853
703305,834,DISASTER/EMERGENCY SERVICE,6,0,MDR,CITY CALL,NO,,,2020/08/06 04:00:00+00,2020/08/28 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40241,,,15854
703500,834,DISASTER/EMERGENCY SERVICE,6747,0,acc/las,CITY CALL,YES,73987,,2020/08/08 04:00:00+00,2020/08/12 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40214,,,15855
703405,834,DISASTER/EMERGENCY SERVICE,8,0,MDR,CITY CALL,NO,,,2020/08/10 04:00:00+00,2020/09/17 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40258,,,15856
703576,834,DISASTER/EMERGENCY SERVICE,6,0,MDR,CITY CALL,NO,,,2020/08/12 04:00:00+00,2020/08/24 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40223,,,15857
703306,697,RABIES,0,0,,,NO,,,2020/08/07 04:00:00+00,2020/08/07 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40216,,,15858
703501,834,DISASTER/EMERGENCY SERVICE,107,0,acc/las,CITY CALL,YES,91098,,2020/08/08 04:00:00+00,2020/08/17 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40203,,,15859
703406,834,DISASTER/EMERGENCY SERVICE,5,0,MDR,CITY CALL,YES,,,2020/08/10 04:00:00+00,2020/08/11 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40211,,,15860
703585,834,DISASTER/EMERGENCY SERVICE,1306,0,KBK,CITY CALL,NO,98869,,2020/08/12 04:00:00+00,2020/08/13 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40299,,,15861
703307,834,DISASTER/EMERGENCY SERVICE,2,0,MDR,CITY CALL,NO,,,2020/08/06 04:00:00+00,2020/08/13 00:00:00,2020/08/13 00:00:00,COUNTY,RESOLVED,COMPLAINT,,,40207,,,15862
703502,834,DISASTER/EMERGENCY SERVICE,1306,0,acc/las,CITY CALL,YES,63316,,2020/08/08 04:00:00+00,2020/08/11 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40299,,,15863
703407,834,DISASTER/EMERGENCY SERVICE,6,0,MDR,CITY CALL,NO,,,2020/08/10 04:00:00+00,2020/09/18 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40243,,,15864
703586,834,DISASTER/EMERGENCY SERVICE,1297,0,KBK,CITY CALL,NO,96754,,2020/08/12 04:00:00+00,2020/08/12 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40208,,,15865
703308,834,DISASTER/EMERGENCY SERVICE,5,0,MDR,CITY CALL,NO,,,2020/08/06 04:00:00+00,2020/08/24 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40208,,,15866
703503,834,DISASTER/EMERGENCY SERVICE,109,0,acc/las,CITY CALL,YES,35213,,2020/08/08 04:00:00+00,2020/08/12 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40258,,,15867
703408,834,DISASTER/EMERGENCY SERVICE,8,0,MDR,CITY CALL,YES,,,2020/08/10 04:00:00+00,2020/09/11 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40258,,,15868
703587,834,DISASTER/EMERGENCY SERVICE,107,0,KBK,CITY CALL,NO,34320,,2020/08/12 04:00:00+00,2020/08/26 00:00:00,2020/08/26 00:00:00,COUNTY,RESOLVED,COMPLAINT,,,40212,,,15869
703309,834,DISASTER/EMERGENCY SERVICE,5,0,MDR,CITY CALL,NO,,,2020/08/06 04:00:00+00,2020/08/17 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40203,,,15870
703504,834,DISASTER/EMERGENCY SERVICE,106,0,acc/las,CITY CALL,YES,110660,,2020/08/08 04:00:00+00,2020/09/04 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40206,,,15871
703409,834,DISASTER/EMERGENCY SERVICE,5,0,MDR,CITY CALL,NO,,,2020/08/10 04:00:00+00,,,COUNTY,RESOLVED,COMPLAINT,,,40216,,,15872
703588,834,DISASTER/EMERGENCY SERVICE,106,0,KBK,CITY CALL,NO,104344,,2020/08/12 04:00:00+00,2020/08/13 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40202,,,15873
703310,697,RABIES,8,0,,,NO,,,2020/08/07 04:00:00+00,2020/09/30 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40216,,40216,15874
703505,834,DISASTER/EMERGENCY SERVICE,1306,0,acc/las,CITY CALL,YES,35139,,2020/08/10 04:00:00+00,2020/08/11 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40220,,,15875
703413,834,DISASTER/EMERGENCY SERVICE,5,0,,,NO,,,2020/08/10 04:00:00+00,2020/10/19 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40211,,,15876
703589,834,DISASTER/EMERGENCY SERVICE,107,0,KBK,CITY CALL,NO,33823,,2020/08/12 04:00:00+00,2020/08/24 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40211,,,15877
703311,834,DISASTER/EMERGENCY SERVICE,6,0,MDR,CITY CALL,NO,,,2020/08/07 04:00:00+00,2020/09/17 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40223,,,15878
703312,697,RABIES,8,0,,,NO,,,2020/08/07 04:00:00+00,2020/08/17 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40272,,40272,15879
703313,697,RABIES,8,0,,,NO,,,2020/08/07 04:00:00+00,2020/08/18 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40229,,40229,15880
703318,834,DISASTER/EMERGENCY SERVICE,8,0,LMH,CITY CALL,NO,,,2020/08/07 04:00:00+00,2020/09/08 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40272,,,15881
703320,697,RABIES,5,0,,,NO,,,2020/08/07 04:00:00+00,2020/08/24 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40210,,40210,15882
703323,834,DISASTER/EMERGENCY SERVICE,8,0,LMH,CITY CALL,NO,,,2020/08/07 04:00:00+00,2020/09/01 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40229,,,15883
703325,834,DISASTER/EMERGENCY SERVICE,8,0,LMH,CITY CALL,NO,,,2020/08/07 04:00:00+00,2020/08/31 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40214,,,15884
703327,834,DISASTER/EMERGENCY SERVICE,5,0,LMH,CITY CALL,NO,,,2020/08/07 04:00:00+00,,,COUNTY,RESOLVED,COMPLAINT,,,40212,,,15885
703328,697,RABIES,0,0,,,NO,,,2020/08/07 04:00:00+00,2020/08/07 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40211,,,15886
703329,697,RABIES,0,0,,,NO,,,2020/08/07 04:00:00+00,2020/08/07 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40220,,40220,15887
703331,834,DISASTER/EMERGENCY SERVICE,5,0,,,NO,,,2020/08/05 04:00:00+00,,,COUNTY,RESOLVED,COMPLAINT,,,40208,,,15888
703332,834,DISASTER/EMERGENCY SERVICE,8,0,LMH,CITY CALL,NO,,,2020/08/07 04:00:00+00,2020/08/26 00:00:00,2020/08/24 00:00:00,COUNTY,RESOLVED,COMPLAINT,,,40215,,,15889
703333,834,DISASTER/EMERGENCY SERVICE,8,0,MDR,CITY CALL,NO,,,2020/08/07 04:00:00+00,2020/09/01 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40272,,,15890
703335,834,DISASTER/EMERGENCY SERVICE,7,0,LMH,CITY CALL,NO,,,2020/08/07 04:00:00+00,2020/08/19 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40213,,,15891
703350,834,DISASTER/EMERGENCY SERVICE,8,0,LMH,CITY CALL,NO,,,2020/08/07 04:00:00+00,2020/10/09 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40258,,,15892
703351,834,DISASTER/EMERGENCY SERVICE,2,0,LMH,CITY CALL,NO,,,2020/08/07 04:00:00+00,2020/08/14 00:00:00,2020/08/13 00:00:00,COUNTY,RESOLVED,COMPLAINT,,,40059,,,15893
703352,834,DISASTER/EMERGENCY SERVICE,5,0,LMH,CITY CALL,NO,,,2020/08/07 04:00:00+00,2020/10/05 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40209,,,15894
703355,834,DISASTER/EMERGENCY SERVICE,3,0,MDR,CITY CALL,NO,,,2020/08/07 04:00:00+00,2020/08/19 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40218,,,15895
703356,834,DISASTER/EMERGENCY SERVICE,5,0,MDR,CITY CALL,NO,,,2020/08/07 04:00:00+00,2020/08/17 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40202,,,15896
703357,834,DISASTER/EMERGENCY SERVICE,5,0,MDR,CITY CALL,NO,,,2020/08/07 04:00:00+00,2020/08/25 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40216,,,15897
703358,834,DISASTER/EMERGENCY SERVICE,0,0,KM,PHONE CALL,YES,,,2020/08/06 04:00:00+00,2020/08/07 00:00:00,2020/08/07 00:00:00,COUNTY,RESOLVED,COMPLAINT,,,40209,,,15898
703359,834,DISASTER/EMERGENCY SERVICE,8,0,MDR,CITY CALL,NO,,,2020/08/07 04:00:00+00,2020/08/31 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40219,,,15899
703360,834,DISASTER/EMERGENCY SERVICE,6,0,MDR,CITY CALL,NO,,,2020/08/07 04:00:00+00,2020/09/01 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40223,,,15900
703361,834,DISASTER/EMERGENCY SERVICE,5265,0,lmh/las,OTHER,YES,36491,,2020/08/07 04:00:00+00,2020/08/07 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40202,,,15901
703362,834,DISASTER/EMERGENCY SERVICE,8,0,LMH,CITY CALL,NO,,,2020/08/07 04:00:00+00,2020/08/10 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40258,,,15902
703363,834,DISASTER/EMERGENCY SERVICE,8,0,LMH,CITY CALL,NO,,,2020/08/07 04:00:00+00,2020/09/15 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40219,,,15903
